Vigencia;Unidad;Codigo;Recurso;Concepto;Valor ene;Valor feb;Valor mar;Valor abr;Valor may;Valor jun;Valor jul;Valor ago;Valor sep;Valor oct;Valor nov;Valor dic
2024;11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1.1.02.02.116.01.01.03;20;Pregrado - Matrículas;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 6,435,000.00;$ 0.00;$ 0.00;$ 0.00
2024;08 - CIENCIAS AGROPECUARIAS;1.1.02.02.116.01.01.03;20;Pregrado - Matrículas;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 7,254,000.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2024;01 - ADMINISTRATIVA Y FINANCIERA;1.2.10.02.002;20;Recursos del balance - Propios;$ 0.00;$ 10,899,800.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2024;04 - CIENCIAS DE LA EDUCACION;1.1.02.02.116.01.01.03;20;Pregrado - Matrículas;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 14,983,800.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2024;06 - CIENCIAS ECONOMICAS, ADMINISTRATIVAS Y CONTABLES;1.1.02.02.116.01.01.03;20;Pregrado - Matrículas;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 24,804,000.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2024;05 - CIENCIAS BASICAS;1.1.02.02.116.01.01.03;20;Pregrado - Matrículas;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 27,144,000.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2024;12 - SECCIONAL DUITAMA;1.1.02.02.116.01.01.03;20;Pregrado - Matrículas;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 28,548,000.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2024;01 - ADMINISTRATIVA Y FINANCIERA;1.1.02.03.001.05;20;Sanciones administrativas;$ 0.00;$ 1,303,600.00;$ 1,182,900.00;$ 1,081,700.00;$ 2,447,300.00;$ 6,501,500.00;$ 4,913,000.00;$ 3,571,800.00;$ 852,000.00;$ 901,402.00;$ 2,645,800.00;$ 4,448,850.00
2024;10 - DERECHO Y CIENCIAS SOCIALES;1.1.02.02.116.01.01.03;20;Pregrado - Matrículas;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 45,396,000.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2024;01 - ADMINISTRATIVA Y FINANCIERA;1.1.02.02.015;20;Certificaciones y constancias;$ 0.00;$ 8,546,500.00;$ 3,727,600.00;$ 4,628,000.00;$ 5,099,900.00;$ 8,251,300.00;$ 4,058,200.00;$ 3,294,200.00;$ 3,343,600.00;$ 3,553,600.00;$ 3,619,200.00;$ 3,187,500.00
2024;01 - ADMINISTRATIVA Y FINANCIERA;1.1.02.06.011;20;Indemnizaciones relacionadas con seguros no de vida;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 1,785,000.00;$ 0.00;$ 0.00;$ 0.00;$ 54,480,499.00;$ 0.00;$ 0.00;$ 0.00
2024;01 - ADMINISTRATIVA Y FINANCIERA;1.2.10.02.011;20;Recursos del balance - Estudios a Distancia;$ 0.00;$ 34,177,080.00;$ 40,123,500.00;$ 4,043,760.00;$ 34,968,780.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2024;01 - ADMINISTRATIVA Y FINANCIERA;1.2.08.01.003.01;20;No condicionadas a la adquisición de un activo ;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 120,000,000.00;$ 0.00
2024;09 - INGENIERIA;1.1.02.02.116.01.01.03;20;Pregrado - Matrículas;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 151,632,000.00;$ 0.00;$ 0.00;$ 0.00;$ 7,800,000.00;$ 0.00;$ 0.00
2024;01 - ADMINISTRATIVA Y FINANCIERA;1.1.02.05.002.01;20;"Minerales; electricidad, gas y agua";$ 0.00;$ 0.00;$ 13,666,277.00;$ 13,855,831.00;$ 19,767,673.00;$ 8,114,740.00;$ 35,109,639.00;$ 5,634,100.00;$ 8,007,402.00;$ 15,687,535.00;$ 26,944,727.00;$ 19,333,397.00
2024;01 - ADMINISTRATIVA Y FINANCIERA;1.2.13.01.003;20;Ingresos de Vigencias Anteriores - Servicios Públicos;$ 0.00;$ 0.00;$ 0.00;$ 162,000.00;$ 28,728,265.00;$ 0.00;$ 46,315,210.00;-$ 2,319,420.00;$ 4.00;$ 0.00;$ 0.00;$ 110,321,324.00
2024;01 - ADMINISTRATIVA Y FINANCIERA;1.1.02.05.002.07;20;"Servicios financieros y servicios conexos; servicios inmobiliarios; y servicios de arrendamiento y leasing";$ 7,234,320.00;$ 16,223,216.43;$ 19,046,200.10;$ 30,316,658.00;$ 23,680,242.00;$ 10,638,662.49;$ 13,644,676.82;$ 11,767,400.00;$ 28,447,393.52;$ 26,515,311.85;$ 23,733,112.49;$ 16,426,788.49
2024;01 - ADMINISTRATIVA Y FINANCIERA;1.1.02.02.116.01.01.02;20;Pregrado - Derechos de grado;$ 0.00;$ 34,987,000.00;$ 84,348,000.00;$ 31,351,000.00;$ 67,646,000.00;$ 185,768,000.00;$ 30,810,000.00;$ 47,452,000.00;$ 81,120,000.00;$ 159,900,000.00;$ 188,932,000.00;$ 49,665,248.00
2024;01 - ADMINISTRATIVA Y FINANCIERA;1.2.10.02.010;20;Recursos del balance - Pregrado;$ 15,414,660.00;$ 121,236,449.00;$ 43,434,615.00;$ 733,639,130.00;$ 56,622,475.00;$ 5,075,000.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2024;01 - ADMINISTRATIVA Y FINANCIERA;1.2.05.02.002;20;Rendimientos Financieros - Propios;$ 225,941,984.52;$ 65,980,585.73;$ 207,055,920.93;$ 199,923,282.80;$ 181,856,744.23;$ 161,438,727.17;$ 225,459,383.00;$ 168,495,452.04;$ 115,313,400.41;$ 119,629,152.33;$ 88,134,827.30;$ 103,334,258.37
2024;01 - ADMINISTRATIVA Y FINANCIERA;1.1.02.02.116.01.01.01;20;Pregrado - Inscripciones ;$ 0.00;$ 8,996,000.00;$ 0.00;$ 268,125,000.00;$ 683,085,000.00;$ 394,875,000.00;$ 39,195,000.00;$ 50,180,000.00;$ 41,080,000.00;$ 223,340,000.00;$ 1,232,390,000.00;$ 80,460,000.00
2024;01 - ADMINISTRATIVA Y FINANCIERA;1.1.02.02.116.01.01.04;20;Pregrado - Certificaciones, constancias académicas y derechos complementarios;$ 0.00;$ 1,129,976,210.00;$ 57,819,440.00;$ 251,875,250.00;$ 90,915,223.00;$ 76,872,100.00;$ 1,068,608,820.00;$ 301,361,700.00;$ 53,946,700.00;$ 48,692,217.00;$ 93,702,500.00;$ 219,855,160.00
2024;01 - ADMINISTRATIVA Y FINANCIERA;1.1.02.05.002.06;20;"Comercio y distribución; alojamiento; servicios de suministro de comidas y bebidas; servicios de transporte; y servicios de distribución de electricidad, gas y agua";$ 0.00;$ 498,800,201.00;$ 409,110,950.00;$ 439,778,700.00;$ 494,138,600.00;$ 135,447,400.00;$ 74,526,550.00;$ 226,511,700.00;$ 588,636,500.00;$ 502,643,479.00;$ 402,722,600.00;$ 155,736,003.00
2024;01 - ADMINISTRATIVA Y FINANCIERA;1.1.02.06.006.02;20;Devolución IVA - Instituciones de Educación Superior;$ 0.00;$ 0.00;$ 1,037,135,632.00;$ 0.00;$ 507,150,900.00;$ 0.00;$ 0.00;$ 804,134,424.00;$ 0.00;$ 717,252,959.00;$ 0.00;$ 1,089,286,996.00
2024;01 - ADMINISTRATIVA Y FINANCIERA;1.1.02.02.116.01.01.03;20;Pregrado - Matrículas;$ 211,900.00;$ 1,563,572,827.00;$ 16,049,224.00;$ 206,609,070.00;$ 56,942,700.00;$ 922,304,784.00;$ 3,015,120,633.00;$ 172,217,322.00;$ 44,610,674.00;$ 405,263,286.00;$ 501,361,209.00;$ 767,121,970.00
2024;14 - SECCIONAL CHIQUINQUIRA;1.1.02.02.116.01.02.04;31;Posgrado - Certificaciones, constancias académicas y derechos complementarios;$ 0.00;$ 7,800.00;$ 41,600.00;$ 0.00;$ 0.00;$ 0.00;$ 104,000.00;$ 340,600.00;$ 0.00;$ 0.00;$ 0.00;$ 65,000.00
2024;01 - ADMINISTRATIVA Y FINANCIERA;1.1.02.02.116.01.02.01;31;Posgrado - Inscripciones ;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 1,420,000.00;$ 520,000.00
2024;07 - CIENCIAS DE LA SALUD;1.1.02.02.116.01.02.04;31;Posgrado - Certificaciones, constancias académicas y derechos complementarios;$ 20,000.00;$ 639,600.00;$ 247,000.00;$ 0.00;$ 0.00;$ 0.00;$ 660,400.00;$ 111,800.00;$ 0.00;$ 0.00;$ 1,378,000.00;$ 507,000.00
2024;08 - CIENCIAS AGROPECUARIAS;1.1.02.02.116.01.02.04;31;Posgrado - Certificaciones, constancias académicas y derechos complementarios;$ 0.00;$ 1,783,600.00;$ 403,000.00;$ 0.00;$ 0.00;$ 780,000.00;$ 1,066,000.00;$ 938,600.00;$ 540,800.00;$ 260,000.00;$ 0.00;$ 868,400.00
2024;10 - DERECHO Y CIENCIAS SOCIALES;1.1.02.02.116.01.02.04;31;Posgrado - Certificaciones, constancias académicas y derechos complementarios;$ 0.00;$ 806,000.00;$ 491,400.00;$ 0.00;$ 2,867,800.00;$ 520,000.00;$ 358,800.00;$ 728,000.00;$ 0.00;$ 0.00;$ 780,000.00;$ 431,600.00
2024;10 - DERECHO Y CIENCIAS SOCIALES;1.1.02.02.116.01.02.01;31;Posgrado - Inscripciones ;$ 0.00;$ 4,884,000.00;$ 0.00;$ 0.00;$ 0.00;$ 520,000.00;$ 260,000.00;$ 0.00;$ 0.00;$ 520,000.00;$ 520,000.00;$ 2,080,000.00
2024;05 - CIENCIAS BASICAS;1.1.02.02.116.01.02.04;31;Posgrado - Certificaciones, constancias académicas y derechos complementarios;$ 0.00;$ 1,549,600.00;$ 423,800.00;$ 0.00;$ 3,640,000.00;$ 780,000.00;$ 481,000.00;$ 434,200.00;$ 260,000.00;$ 520,000.00;$ 1,040,000.00;$ 397,800.00
2024;14 - SECCIONAL CHIQUINQUIRA;1.1.02.02.116.01.02.02;31;Posgrado - Derechos de grado;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 650,000.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 10,400,000.00;$ 0.00
2024;01 - ADMINISTRATIVA Y FINANCIERA;1.1.02.02.116.01.02.03;31;Posgrado - Matrículas;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 9,440,068.00;$ 2,106,000.00
2024;05 - CIENCIAS BASICAS;1.1.02.02.116.01.02.01;31;Posgrado - Inscripciones ;$ 0.00;$ 4,076,000.00;$ 0.00;$ 0.00;$ 260,000.00;$ 2,611,000.00;$ 1,300,000.00;$ 0.00;$ 0.00;$ 520,000.00;$ 1,820,000.00;$ 4,160,000.00
2024;06 - CIENCIAS ECONOMICAS, ADMINISTRATIVAS Y CONTABLES;1.2.10.02.003;31;Recursos del balance - Posgrados;$ 9,144,000.00;$ 0.00;$ 6,681,600.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2024;06 - CIENCIAS ECONOMICAS, ADMINISTRATIVAS Y CONTABLES;1.1.02.02.116.01.02.04;31;Posgrado - Certificaciones, constancias académicas y derechos complementarios;$ 0.00;$ 3,728,400.00;$ 2,334,800.00;$ 267,800.00;$ 2,860,000.00;$ 780,000.00;$ 2,680,600.00;$ 1,708,200.00;$ 0.00;$ 7,800.00;$ 345,800.00;$ 1,814,800.00
2024;12 - SECCIONAL DUITAMA;1.1.02.02.116.01.02.04;31;Posgrado - Certificaciones, constancias académicas y derechos complementarios;$ 0.00;$ 2,589,600.00;$ 2,051,400.00;$ 520,000.00;$ 4,006,000.00;$ 780,000.00;$ 2,553,200.00;$ 1,731,600.00;$ 0.00;$ 0.00;$ 1,040,000.00;$ 1,851,200.00
2024;14 - SECCIONAL CHIQUINQUIRA;1.1.02.02.116.01.02.01;31;Posgrado - Inscripciones ;$ 0.00;$ 8,756,000.00;$ 0.00;$ 0.00;$ 0.00;$ 2,340,000.00;$ 4,680,000.00;$ 0.00;$ 0.00;$ 260,000.00;$ 0.00;$ 1,300,000.00
2024;11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1.1.02.02.116.01.02.04;31;Posgrado - Certificaciones, constancias académicas y derechos complementarios;$ 0.00;$ 4,670,800.00;$ 3,478,800.00;$ 130,000.00;$ 1,300,000.00;$ 1,560,000.00;$ 4,144,400.00;$ 2,532,400.00;$ 0.00;$ 0.00;$ 7,800.00;$ 1,695,200.00
2024;10 - DERECHO Y CIENCIAS SOCIALES;1.1.02.02.116.01.02.02;31;Posgrado - Derechos de grado;$ 0.00;$ 0.00;$ 2,600,000.00;$ 1,950,000.00;$ 0.00;$ 3,250,000.00;$ 0.00;$ 0.00;$ 1,300,000.00;$ 0.00;$ 11,700,000.00;$ 0.00
2024;13 - SECCIONAL SOGAMOSO;1.1.02.02.116.01.02.04;31;Posgrado - Certificaciones, constancias académicas y derechos complementarios;$ 0.00;$ 2,280,200.00;$ 2,015,000.00;$ 605,800.00;$ 4,680,000.00;$ 2,080,000.00;$ 4,297,800.00;$ 1,963,000.00;$ 0.00;$ 780,000.00;$ 1,820,000.00;$ 1,773,200.00
2024;08 - CIENCIAS AGROPECUARIAS;1.1.02.02.116.01.02.02;31;Posgrado - Derechos de grado;$ 0.00;$ 0.00;$ 1,950,000.00;$ 0.00;$ 650,000.00;$ 10,400,000.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 14,495,000.00;$ 0.00
2024;09 - INGENIERIA;1.1.02.02.116.01.02.04;31;Posgrado - Certificaciones, constancias académicas y derechos complementarios;$ 0.00;$ 5,483,200.00;$ 2,927,600.00;$ 1,209,000.00;$ 3,120,000.00;$ 2,418,000.00;$ 5,644,600.00;$ 3,099,200.00;$ 260,000.00;$ 780,000.00;$ 1,560,000.00;$ 2,847,000.00
2024;05 - CIENCIAS BASICAS;1.1.02.02.116.01.02.02;31;Posgrado - Derechos de grado;$ 0.00;$ 0.00;$ 2,600,000.00;$ 0.00;$ 1,300,000.00;$ 10,400,000.00;$ 1,950,000.00;$ 0.00;$ 650,000.00;$ 2,600,000.00;$ 16,900,000.00;$ 0.00
2024;07 - CIENCIAS DE LA SALUD;1.1.02.02.116.01.02.02;31;Posgrado - Derechos de grado;$ 0.00;$ 5,200,000.00;$ 0.00;$ 0.00;$ 0.00;$ 12,350,000.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 14,950,000.00;$ 5,200,000.00
2024;07 - CIENCIAS DE LA SALUD;1.1.02.02.116.01.02.01;31;Posgrado - Inscripciones ;$ 0.00;$ 13,732,000.00;$ 0.00;$ 464,000.00;$ 1,560,000.00;$ 7,372,000.00;$ 1,588,000.00;$ 520,000.00;$ 1,848,000.00;$ 1,560,000.00;$ 4,680,000.00;$ 4,420,000.00
2024;08 - CIENCIAS AGROPECUARIAS;1.1.02.02.116.01.02.01;31;Posgrado - Inscripciones ;$ 0.00;$ 3,556,000.00;$ 0.00;$ 0.00;$ 2,600,000.00;$ 8,580,000.00;$ 6,240,000.00;$ 4,420,000.00;$ 0.00;$ 1,040,000.00;$ 3,120,000.00;$ 12,740,000.00
2024;04 - CIENCIAS DE LA EDUCACION;1.1.02.02.116.01.02.04;31;Posgrado - Certificaciones, constancias académicas y derechos complementarios;$ 0.00;$ 15,119,400.00;$ 6,557,200.00;$ 1,409,200.00;$ 13,494,000.00;$ 5,746,000.00;$ 9,061,000.00;$ 5,618,600.00;$ 260,000.00;$ 527,800.00;$ 4,160,000.00;$ 3,866,200.00
2024;04 - CIENCIAS DE LA EDUCACION;1.2.10.02.003;31;Recursos del balance - Posgrados;$ 22,997,550.00;$ 0.00;$ 87,443,250.00;$ 0.00;-$ 11,484,000.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2024;12 - SECCIONAL DUITAMA;1.1.02.02.116.01.02.01;31;Posgrado - Inscripciones ;$ 0.00;$ 41,774,000.00;$ 0.00;$ 0.00;$ 2,860,000.00;$ 27,040,000.00;$ 11,904,000.00;$ 0.00;$ 0.00;$ 1,040,000.00;$ 2,340,000.00;$ 22,620,000.00
2024;13 - SECCIONAL SOGAMOSO;1.1.02.02.116.01.02.01;31;Posgrado - Inscripciones ;$ 0.00;$ 30,852,000.00;$ 0.00;$ 0.00;$ 4,160,000.00;$ 33,280,000.00;$ 16,640,000.00;$ 520,000.00;$ 0.00;$ 1,040,000.00;$ 4,680,000.00;$ 20,280,000.00
2024;06 - CIENCIAS ECONOMICAS, ADMINISTRATIVAS Y CONTABLES;1.1.02.02.116.01.02.01;31;Posgrado - Inscripciones ;$ 0.00;$ 49,963,000.00;$ 0.00;$ 0.00;$ 3,900,000.00;$ 36,140,000.00;$ 9,620,000.00;$ 2,340,000.00;$ 0.00;$ 1,560,000.00;$ 4,420,000.00;$ 24,180,000.00
2024;04 - CIENCIAS DE LA EDUCACION;1.1.02.02.116.01.02.01;31;Posgrado - Inscripciones ;$ 0.00;$ 71,488,000.00;$ 0.00;$ 3,480,000.00;$ 3,900,000.00;$ 35,100,000.00;$ 10,372,000.00;$ 780,000.00;$ 0.00;$ 1,820,000.00;$ 9,100,000.00;$ 40,040,000.00
2024;12 - SECCIONAL DUITAMA;1.1.02.02.116.01.02.02;31;Posgrado - Derechos de grado;$ 0.00;$ 0.00;$ 2,740,000.00;$ 0.00;$ 0.00;$ 82,165,000.00;$ 0.00;$ 0.00;$ 3,250,000.00;$ 390,000.00;$ 91,150,000.00;$ 0.00
2024;11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1.1.02.02.116.01.02.01;31;Posgrado - Inscripciones ;$ 0.00;$ 73,292,000.00;$ 0.00;$ 0.00;$ 7,280,000.00;$ 40,831,000.00;$ 19,992,000.00;$ 260,000.00;$ 260,000.00;$ 2,860,000.00;$ 3,380,000.00;$ 34,645,000.00
2024;13 - SECCIONAL SOGAMOSO;1.1.02.02.116.01.02.02;31;Posgrado - Derechos de grado;$ 0.00;$ 0.00;$ 0.00;$ 1,300,000.00;$ 69,745,000.00;$ 14,040,000.00;$ 0.00;$ 0.00;$ 1,300,000.00;$ 8,645,000.00;$ 90,350,000.00;$ 0.00
2024;09 - INGENIERIA;1.1.02.02.116.01.02.01;31;Posgrado - Inscripciones ;$ 0.00;$ 77,560,000.00;$ 0.00;$ 0.00;$ 5,460,000.00;$ 26,260,000.00;$ 9,620,000.00;$ 15,080,000.00;$ 232,000.00;$ 7,280,000.00;$ 16,380,000.00;$ 30,680,000.00
2024;06 - CIENCIAS ECONOMICAS, ADMINISTRATIVAS Y CONTABLES;1.1.02.02.116.01.02.02;31;Posgrado - Derechos de grado;$ 0.00;$ 0.00;$ 650,000.00;$ 3,900,000.00;$ 0.00;$ 104,845,000.00;$ 0.00;$ 0.00;$ 650,000.00;$ 1,300,000.00;$ 114,140,000.00;$ 0.00
2024;09 - INGENIERIA;1.1.02.02.116.01.02.02;31;Posgrado - Derechos de grado;$ 0.00;$ 0.00;$ 4,550,000.00;$ 1,300,000.00;$ 4,620,000.00;$ 78,720,000.00;$ 0.00;$ 650,000.00;$ 650,000.00;$ 650,000.00;$ 144,950,000.00;$ 0.00
2024;04 - CIENCIAS DE LA EDUCACION;1.1.02.02.116.01.02.02;31;Posgrado - Derechos de grado;$ 0.00;$ 0.00;$ 5,850,000.00;$ 5,200,000.00;$ 2,145,000.00;$ 95,745,000.00;$ 0.00;$ 3,900,000.00;$ 3,250,000.00;$ 3,445,000.00;$ 137,345,000.00;$ 0.00
2024;11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1.1.02.02.116.01.02.02;31;Posgrado - Derechos de grado;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 1,495,000.00;$ 118,430,000.00;$ 3,250,000.00;$ 0.00;$ 0.00;$ 17,420,000.00;$ 117,000,000.00;$ 195,000.00
2024;14 - SECCIONAL CHIQUINQUIRA;1.1.02.02.116.01.02.03;31;Posgrado - Matrículas;$ 0.00;$ 2,600,000.00;$ 142,350,000.00;$ 0.00;$ 6,500,000.00;$ 0.00;$ 25,350,000.00;$ 132,600,000.00;$ 30,550,000.00;$ 5,200,000.00;$ 2,925,000.00;$ 29,900,000.00
2024;10 - DERECHO Y CIENCIAS SOCIALES;1.1.02.02.116.01.02.03;31;Posgrado - Matrículas;$ 0.00;$ 142,155,000.00;$ 166,643,750.00;$ 0.00;$ 5,525,000.00;$ 6,500,000.00;$ 182,471,140.00;$ 97,948,500.00;$ 15,600,000.00;$ 5,200,000.00;$ 9,425,000.00;$ 107,763,500.00
2024;08 - CIENCIAS AGROPECUARIAS;1.1.02.02.116.01.02.03;31;Posgrado - Matrículas;$ 0.00;$ 161,975,684.00;$ 183,173,516.00;$ 0.00;$ 24,570,000.00;$ 0.00;$ 312,325,000.00;$ 217,835,800.00;$ 85,605,000.00;$ 9,640,800.00;$ 27,170,000.00;$ 271,765,000.00
2024;05 - CIENCIAS BASICAS;1.1.02.02.116.01.02.03;31;Posgrado - Matrículas;$ 0.00;$ 202,282,224.00;$ 271,855,576.00;$ 62,446,800.00;$ 9,360,000.00;$ 0.00;$ 267,124,924.00;$ 162,397,800.00;$ 179,070,476.00;$ 4,160,000.00;$ 0.00;$ 183,977,800.00
2024;07 - CIENCIAS DE LA SALUD;1.1.02.02.116.01.02.03;31;Posgrado - Matrículas;$ 13,938,550.00;$ 430,170,000.00;$ 195,390,800.00;$ 0.00;$ 201,264,000.00;$ 12,546,550.00;$ 636,285,000.00;$ 291,511,800.00;$ 115,615,341.00;$ 15,925,000.00;$ 3,445,000.00;$ 291,936,000.00
2024;12 - SECCIONAL DUITAMA;1.1.02.02.116.01.02.03;31;Posgrado - Matrículas;$ 0.00;$ 691,313,457.00;$ 1,090,636,132.00;$ 0.00;$ 105,170,000.00;$ 0.00;$ 900,110,000.00;$ 590,639,729.00;$ 134,270,321.00;$ 70,850,000.00;$ 10,140,000.00;$ 271,087,071.00
