Vigencia;Unidad;Codigo;Recurso;Concepto;Valor ene;Valor feb;Valor mar;Valor abr;Valor may;Valor jun;Valor jul;Valor ago;Valor sep;Valor oct;Valor nov;Valor dic
2026;01 - ADMINISTRATIVA Y FINANCIERA;1.1.02.03.001.05;20;Sanciones administrativas;$ 2,338,600.00;$ 619,350.00;$ 1,540,400.00;$ 1,576,900.00;$ 1,740,800.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1.2.13.01.003;20;Ingresos de Vigencias Anteriores - Servicios Públicos;$ 0.00;$ 10,533,812.00;$ 25,000.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1.1.02.02.116.01.01.01;20;Pregrado - Inscripciones ;$ 0.00;$ 13,655,200.00;$ 0.00;$ 500.00;$ 525,200.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1.1.02.02.015;20;Certificaciones y constancias;$ 5,746,650.00;$ 5,097,200.00;$ 4,590,800.00;$ 4,172,700.00;$ 3,603,500.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1.2.13.01.007;20;Ingresos de Vigencias Anteriores - Propios;$ 3,436,150.00;$ 28,920,876.00;$ 940,000.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;09 - INGENIERIA;1.1.02.02.116.01.01.03;20;Pregrado - Matrículas;$ 0.00;$ 0.00;$ 8,745,650.00;$ 28,570,214.40;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1.1.02.05.002.01;20;"Minerales; electricidad, gas y agua";$ 0.00;$ 0.00;$ 5,184,001.00;$ 27,636,683.00;$ 8,870,318.34;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1.1.02.05.002.07;20;"Servicios financieros y servicios conexos; servicios inmobiliarios; y servicios de arrendamiento y leasing";$ 1,708,200.00;$ 8,819,950.00;$ 22,118,546.00;$ 30,747,901.67;$ 31,971,715.06;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1.2.13.01.001;20;Ingresos de Vigencias Anteriores - Licencias e Incapacidades;$ 14,003,067.00;$ 30,481,961.00;$ 29,210,257.00;$ 53,288,387.00;$ 935,481.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1.1.02.02.116.01.01.02;20;Pregrado - Derechos de grado;$ 2,100,800.00;$ 87,369,100.00;$ 34,802,200.00;$ 34,429,040.00;$ 75,103,600.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1.2.05.02.002;20;Rendimientos Financieros - Propios;$ 164,066,082.26;$ 59,273,438.88;$ 178,228,500.27;$ 327,305,713.57;$ 364,425,335.70;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1.1.02.05.002.06;20;"Comercio y distribución; alojamiento; servicios de suministro de comidas y bebidas; servicios de transporte; y servicios de distribución de electricidad, gas y agua";$ 23,250,800.00;$ 496,523,151.00;$ 533,946,782.00;$ 425,366,082.00;$ 238,596,350.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1.1.02.02.116.01.01.04;20;Pregrado - Certificaciones, constancias académicas y derechos complementarios;$ 1,001,702,719.00;$ 569,098,390.00;$ 71,579,050.00;$ 72,588,001.00;$ 39,386,500.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1.1.02.02.116.01.01.03;20;Pregrado - Matrículas;$ 613,360,177.00;$ 713,114,694.00;$ 766,096,349.00;$ 714,302,694.00;$ 55,292,538.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1.1.02.06.006.02;21;Devolución IVA - Instituciones de Educación Superior;$ 0.00;$ 868,975,011.00;$ 0.00;$ 1,113,860,579.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;07 - CIENCIAS DE LA SALUD;1.1.02.02.116.01.02.02;31;Posgrado - Derechos de grado;$ 0.00;$ 0.00;$ 875,500.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;09 - INGENIERIA;1.1.02.02.116.01.02.02;31;Posgrado - Derechos de grado;$ 0.00;$ 0.00;$ 875,500.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;07 - CIENCIAS DE LA SALUD;1.1.02.02.116.01.02.04;31;Posgrado - Certificaciones, constancias académicas y derechos complementarios;$ 353,500.00;$ 532,000.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1.1.02.02.116.01.02.02;31;Posgrado - Derechos de grado;$ 0.00;$ 0.00;$ 875,500.00;$ 262,600.00;$ 262,600.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;10 - DERECHO Y CIENCIAS SOCIALES;1.1.02.02.116.01.02.01;31;Posgrado - Inscripciones ;$ 1,230,000.00;$ 307,500.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;14 - SECCIONAL CHIQUINQUIRA;1.1.02.02.116.01.02.01;31;Posgrado - Inscripciones ;$ 1,230,000.00;$ 307,500.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;13 - SECCIONAL SOGAMOSO;1.1.02.02.116.01.02.02;31;Posgrado - Derechos de grado;$ 0.00;$ 0.00;$ 1,751,000.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;10 - DERECHO Y CIENCIAS SOCIALES;1.1.02.02.116.01.02.04;31;Posgrado - Certificaciones, constancias académicas y derechos complementarios;$ 1,006,500.00;$ 709,500.00;$ 94,500.00;$ 307,500.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;08 - CIENCIAS AGROPECUARIAS;1.1.02.02.116.01.02.02;31;Posgrado - Derechos de grado;$ 0.00;$ 875,500.00;$ 1,751,000.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;05 - CIENCIAS BASICAS;1.1.02.02.116.01.02.04;31;Posgrado - Certificaciones, constancias académicas y derechos complementarios;$ 1,055,500.00;$ 1,025,500.00;$ 591,500.00;$ 0.00;$ 307,500.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;07 - CIENCIAS DE LA SALUD;1.1.02.02.116.01.02.01;31;Posgrado - Inscripciones ;$ 3,137,600.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1.1.02.02.116.01.02.03;31;Posgrado - Matrículas;$ 0.00;$ 2,418,693.00;$ 1,464,500.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;05 - CIENCIAS BASICAS;1.1.02.02.116.01.02.02;31;Posgrado - Derechos de grado;$ 0.00;$ 1,751,000.00;$ 2,626,500.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;12 - SECCIONAL DUITAMA;1.1.02.02.116.01.02.04;31;Posgrado - Certificaciones, constancias académicas y derechos complementarios;$ 909,000.00;$ 2,533,500.00;$ 948,500.00;$ 307,500.00;$ 105,100.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;08 - CIENCIAS AGROPECUARIAS;1.1.02.02.116.01.02.04;31;Posgrado - Certificaciones, constancias académicas y derechos complementarios;$ 1,468,700.00;$ 2,460,000.00;$ 1,071,000.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;12 - SECCIONAL DUITAMA;1.1.02.02.116.01.02.02;31;Posgrado - Derechos de grado;$ 0.00;$ 0.00;$ 4,377,500.00;$ 875,500.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;13 - SECCIONAL SOGAMOSO;1.1.02.02.116.01.02.04;31;Posgrado - Certificaciones, constancias académicas y derechos complementarios;$ 1,740,500.00;$ 3,296,000.00;$ 1,347,500.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;06 - CIENCIAS ECONOMICAS, ADMINISTRATIVAS Y CONTABLES;1.1.02.02.116.01.02.02;31;Posgrado - Derechos de grado;$ 0.00;$ 0.00;$ 6,391,100.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;06 - CIENCIAS ECONOMICAS, ADMINISTRATIVAS Y CONTABLES;1.1.02.02.116.01.02.04;31;Posgrado - Certificaciones, constancias académicas y derechos complementarios;$ 1,566,000.00;$ 5,411,500.00;$ 1,882,500.00;$ 0.00;$ 10,500.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1.1.02.02.116.01.02.04;31;Posgrado - Certificaciones, constancias académicas y derechos complementarios;$ 3,198,000.00;$ 5,682,000.00;$ 1,655,500.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1.1.02.02.116.01.02.01;31;Posgrado - Inscripciones ;$ 1,907,600.00;$ 9,242,000.00;$ 0.00;$ 1,230,000.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;09 - INGENIERIA;1.1.02.02.116.01.02.04;31;Posgrado - Certificaciones, constancias académicas y derechos complementarios;$ 5,945,900.00;$ 6,215,000.00;$ 4,139,500.00;$ 1,576,000.00;$ 615,000.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;04 - CIENCIAS DE LA EDUCACION;1.1.02.02.116.01.02.02;31;Posgrado - Derechos de grado;$ 0.00;$ 0.00;$ 19,260,700.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;04 - CIENCIAS DE LA EDUCACION;1.1.02.02.116.01.02.04;31;Posgrado - Certificaciones, constancias académicas y derechos complementarios;$ 6,312,000.00;$ 8,417,000.00;$ 2,530,100.00;$ 1,576,000.00;$ 615,000.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;05 - CIENCIAS BASICAS;1.1.02.02.116.01.02.01;31;Posgrado - Inscripciones ;$ 23,600,100.00;$ 2,152,500.00;$ 0.00;$ 5,842,500.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;13 - SECCIONAL SOGAMOSO;1.1.02.02.116.01.02.01;31;Posgrado - Inscripciones ;$ 28,229,800.00;$ 5,535,000.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;08 - CIENCIAS AGROPECUARIAS;1.1.02.02.116.01.02.01;31;Posgrado - Inscripciones ;$ 22,432,900.00;$ 3,690,000.00;$ 307,500.00;$ 8,302,500.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;06 - CIENCIAS ECONOMICAS, ADMINISTRATIVAS Y CONTABLES;1.1.02.02.116.01.02.01;31;Posgrado - Inscripciones ;$ 23,791,100.00;$ 615,000.00;$ 307,500.00;$ 12,300,000.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;12 - SECCIONAL DUITAMA;1.1.02.02.116.01.02.01;31;Posgrado - Inscripciones ;$ 28,990,100.00;$ 7,072,500.00;$ 0.00;$ 7,995,000.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1.1.02.02.116.01.02.01;31;Posgrado - Inscripciones ;$ 55,196,600.00;$ 8,302,500.00;$ 0.00;$ 1,230,000.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;09 - INGENIERIA;1.1.02.02.116.01.02.01;31;Posgrado - Inscripciones ;$ 57,999,900.00;$ 8,279,700.00;$ 0.00;$ 2,152,500.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;04 - CIENCIAS DE LA EDUCACION;1.1.02.02.116.01.02.01;31;Posgrado - Inscripciones ;$ 89,827,800.00;$ 7,687,500.00;$ 0.00;$ 14,760,000.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;10 - DERECHO Y CIENCIAS SOCIALES;1.1.02.02.116.01.02.03;31;Posgrado - Matrículas;$ 28,441,530.00;$ 39,231,908.00;$ 43,825,830.00;$ 0.00;$ 10,003,470.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;05 - CIENCIAS BASICAS;1.1.02.02.116.01.02.03;31;Posgrado - Matrículas;$ 48,273,732.00;$ 323,567,265.00;$ 266,220,199.00;$ 39,356,928.00;$ 75,024,144.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;07 - CIENCIAS DE LA SALUD;1.1.02.02.116.01.02.03;31;Posgrado - Matrículas;$ 392,241,682.00;$ 222,004,032.00;$ 67,525,163.00;$ 146,001,270.00;$ 120,838,140.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;08 - CIENCIAS AGROPECUARIAS;1.1.02.02.116.01.02.03;31;Posgrado - Matrículas;$ 76,019,883.00;$ 531,455,147.00;$ 297,265,086.00;$ 67,875,327.00;$ 153,076,102.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;12 - SECCIONAL DUITAMA;1.1.02.02.116.01.02.03;31;Posgrado - Matrículas;$ 80,232,021.00;$ 805,927,615.00;$ 480,819,841.00;$ 66,848,232.00;$ 132,037,454.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;13 - SECCIONAL SOGAMOSO;1.1.02.02.116.01.02.03;31;Posgrado - Matrículas;$ 92,723,232.00;$ 1,088,628,550.00;$ 591,871,989.00;$ 57,971,089.00;$ 286,691,382.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;06 - CIENCIAS ECONOMICAS, ADMINISTRATIVAS Y CONTABLES;1.1.02.02.116.01.02.03;31;Posgrado - Matrículas;$ 168,112,503.00;$ 1,252,934,924.00;$ 598,279,229.00;$ 60,111,558.00;$ 300,304,354.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;11 - ESTUDIOS TECNOLOGICOS Y A DISTANCIA;1.1.02.02.116.01.02.03;31;Posgrado - Matrículas;$ 161,865,834.00;$ 1,729,486,713.00;$ 897,699,644.00;$ 79,136,862.00;$ 317,752,958.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;09 - INGENIERIA;1.1.02.02.116.01.02.03;31;Posgrado - Matrículas;$ 170,361,649.00;$ 1,966,636,191.00;$ 1,084,839,289.00;$ 152,999,884.00;$ 410,986,938.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;04 - CIENCIAS DE LA EDUCACION;1.1.02.02.116.01.02.03;31;Posgrado - Matrículas;$ 262,479,878.00;$ 2,077,633,445.00;$ 1,062,567,171.00;$ 317,263,808.00;$ 502,003,767.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;07 - CIENCIAS DE LA SALUD;1.1.02.05.001.09.01.01;32;Extension;$ 0.00;$ 75,000.00;$ 75,000.00;$ 75,000.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;02 - INVESTIGACION Y EXTENSION;1.1.02.05.001.09.01.01;32;Extension;$ 16,423,717.00;$ 5,859,000.00;$ 0.00;$ 837,000.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;09 - INGENIERIA;1.1.02.05.001.09.01.01;32;Extension;$ 0.00;$ 0.00;$ 560,000.00;$ 14,024,480.00;$ 13,434,500.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;08 - CIENCIAS AGROPECUARIAS;1.1.02.05.001.09.01.01;32;Extension;$ 2,311,700.00;$ 21,916,600.00;$ 7,785,350.00;$ 3,892,000.00;$ 4,836,800.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;05 - CIENCIAS BASICAS;1.1.02.05.001.09.01.01;32;Extension;$ 0.00;$ 0.00;$ 11,750,000.00;$ 18,000.00;$ 37,200,800.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;12 - SECCIONAL DUITAMA;1.1.02.05.001.09.01.01;32;Extension;$ 29,650,000.00;$ 12,000,000.00;$ 0.00;$ 8,586,925.00;$ 4,157,463.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;15 - SEDE REGIONAL AGUAZUL;1.1.02.05.001.09.01.01;32;Extension;$ 58,820,000.00;$ 8,618,000.00;$ 3,614,000.00;$ 0.00;$ 556,000.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;04 - CIENCIAS DE LA EDUCACION;1.1.02.05.001.09.01.01;32;Extension;$ 12,500,000.00;$ 13,000,000.00;$ 0.00;$ 62,250,000.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;02 - INVESTIGACION Y EXTENSION;1.1.02.05.002.00;32;Agricultura, silvicultura y productos de la pesca;$ 18,678,100.00;$ 33,726,111.74;$ 63,407,260.28;$ 42,784,326.38;$ 6,453,950.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;13 - SECCIONAL SOGAMOSO;1.1.02.05.001.09.01.01;32;Extension;$ 53,935,354.00;$ 55,722,052.00;$ 27,411,855.00;$ 39,430,698.00;$ 4,780,350.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;06 - CIENCIAS ECONOMICAS, ADMINISTRATIVAS Y CONTABLES;1.1.02.05.001.09.01.01;32;Extension;$ 54,000,000.00;$ 118,400,000.00;$ 33,000,000.00;$ 1,600,000.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1.1.02.05.001.09.01.01;32;Extension;$ 5,235,704,327.85;$ 1,015,924,195.50;$ 3,013,170,652.56;$ 986,720,295.35;$ 79,286,225.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;13 - SECCIONAL SOGAMOSO;1.2.05.02.008;33;Rendimientos Financieros - Convenios con derechos;$ 6,843.00;$ 78,295.00;$ 47,324.00;$ 29,184.00;$ 13,596.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;02 - INVESTIGACION Y EXTENSION;1.2.05.02.008;33;Rendimientos Financieros - Convenios con derechos;$ 417,711.00;$ 616,678.00;$ 542,445.00;$ 540,403.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;04 - CIENCIAS DE LA EDUCACION;1.1.02.05.001.08.01;33;Convenios con derechos económicos;$ 0.00;$ 0.00;$ 6,500,000.00;-$ 6,500,000.00;$ 7,612,500.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;01 - ADMINISTRATIVA Y FINANCIERA;1.2.05.02.008;33;Rendimientos Financieros - Convenios con derechos;$ 5,002,398.53;$ 3,877,803.61;$ 16,740,492.51;$ 8,872,909.34;$ 6,333,968.84;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
2026;12 - SECCIONAL DUITAMA;1.1.02.05.001.08.01;33;Convenios con derechos económicos;$ 0.00;$ 1,584,000.00;$ 18,262,827.08;$ 0.00;$ 26,600,000.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00;$ 0.00
